0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.6523746252059937,0.7627113461494446,-2.7284958292739248e-08,0.6073007583618164,0.6618437170982361,-0.005892866291105747,0.5228170156478882,0.6204359531402588,-0.03278672695159912,0.43729692697525024,0.6684799194335938,-0.05800832062959671,0.39301005005836487,0.7261136770248413,-0.08732868731021881,0.5380164384841919,0.546129584312439,-0.08306621015071869,0.4135493040084839,0.556175172328949,-0.11608673632144928,0.34696662425994873,0.5697572827339172,-0.1348525732755661,0.29494336247444153,0.5778924226760864,-0.14802132546901703,0.5480161905288696,0.6166093945503235,-0.09950410574674606,0.4106942415237427,0.6227496266365051,-0.1320745199918747,0.32806500792503357,0.6309480667114258,-0.14773274958133698,0.2672712802886963,0.6382545232772827,-0.16247855126857758,0.5501202344894409,0.6971455216407776,-0.11030086129903793,0.41315191984176636,0.7275252342224121,-0.1385485678911209,0.4225359559059143,0.7454027533531189,-0.13092449307441711,0.45026957988739014,0.7520176768302917,-0.12341012805700302,0.5446006059646606,0.7759482264518738,-0.11972809582948685,0.4410577118396759,0.7919605374336243,-0.1391899138689041,0.45292097330093384,0.7910333275794983,-0.12680816650390625,0.48232099413871765,0.7836815714836121,-0.11592680960893631,h
0.5033110976219177,0.7335394620895386,-5.521454227164213e-08,0.4652777910232544,0.610543429851532,0.024742091074585915,0.3937320113182068,0.5587308406829834,0.019710881635546684,0.3135850727558136,0.5696460008621216,0.0107491509988904,0.2598229944705963,0.6022703647613525,-0.0028790337964892387,0.3687174916267395,0.5069892406463623,-0.03430905565619469,0.2452574074268341,0.5120453238487244,-0.05046020448207855,0.17742642760276794,0.5226168036460876,-0.06112200394272804,0.12146936357021332,0.5272902250289917,-0.06892769038677216,0.363876610994339,0.5763162970542908,-0.056460775434970856,0.2242273986339569,0.5781186819076538,-0.06891372054815292,0.14402982592582703,0.5812957882881165,-0.07553084939718246,0.08268088102340698,0.5850812792778015,-0.08452414721250534,0.36034172773361206,0.6543444991111755,-0.07113946974277496,0.23154298961162567,0.6623439192771912,-0.07730114459991455,0.2552812695503235,0.6712104082107544,-0.06123378500342369,0.2885113060474396,0.6740365624427795,-0.05129270255565643,0.3585258722305298,0.7332296371459961,-0.08316560834646225,0.25983625650405884,0.733234167098999,-0.08608878403902054,0.27660953998565674,0.7320117950439453,-0.06671661138534546,0.3048616647720337,0.7243235111236572,-0.05152662470936775,h
0.5023621916770935,0.7411447763442993,-5.508603351245256e-08,0.4638027548789978,0.6171409487724304,0.024203695356845856,0.38889384269714355,0.5656975507736206,0.016946889460086823,0.3063681423664093,0.5788186192512512,0.006198959890753031,0.2517818212509155,0.6122768521308899,-0.009185712784528732,0.3643919825553894,0.507390558719635,-0.03999257832765579,0.2402438223361969,0.5128337144851685,-0.06058907136321068,0.1700308620929718,0.523877739906311,-0.07571114599704742,0.1141500324010849,0.5302151441574097,-0.08635297417640686,0.3644042909145355,0.5793440341949463,-0.062027208507061005,0.2239108681678772,0.5815949440002441,-0.07838036119937897,0.13962246477603912,0.583784818649292,-0.08814537525177002,0.07535293698310852,0.5876319408416748,-0.0995277389883995,0.3625737130641937,0.659579873085022,-0.07624346762895584,0.23116227984428406,0.6710219383239746,-0.08256585896015167,0.25098225474357605,0.679966151714325,-0.06472007185220718,0.28239619731903076,0.6824053525924683,-0.05386149883270264,0.3603421747684479,0.7392190098762512,-0.08800318837165833,0.25863683223724365,0.7398946285247803,-0.08955442905426025,0.26970773935317993,0.7359861731529236,-0.06866689026355743,0.2932020425796509,0.7239737510681152,-0.05261361971497536,h
0.723456859588623,0.7284760475158691,-2.5008509041413163e-08,0.6866725087165833,0.6326629519462585,-0.0021283524110913277,0.6203157305717468,0.5819752812385559,-0.030544713139533997,0.5464344024658203,0.5968168377876282,-0.059168603271245956,0.5096848011016846,0.6405193209648132,-0.09165560454130173,0.6134231090545654,0.5108025670051575,-0.09001771360635757,0.49897292256355286,0.5196165442466736,-0.1275257170200348,0.43577465415000916,0.5310767889022827,-0.1501466929912567,0.38518306612968445,0.5380200147628784,-0.16725140810012817,0.631028950214386,0.5767547488212585,-0.11065594106912613,0.49876317381858826,0.5818328857421875,-0.1499185711145401,0.41755691170692444,0.5885534882545471,-0.16843530535697937,0.35580873489379883,0.5925741791725159,-0.1864527016878128,0.6362351179122925,0.6563231348991394,-0.12516792118549347,0.5015792846679688,0.6651697158813477,-0.15395748615264893,0.5209475755691528,0.6816166043281555,-0.13780541718006134,0.5563220977783203,0.6863526105880737,-0.12606360018253326,0.6308742761611938,0.7317931652069092,-0.13925091922283173,0.5200998187065125,0.7354512810707092,-0.16036918759346008,0.5179628729820251,0.7357494235038757,-0.14756247401237488,0.5348114371299744,0.7276496291160583,-0.13725434243679047,h
0.6566467881202698,0.7518024444580078,-1.6022539739424246e-08,0.619902491569519,0.6447104215621948,-0.0013321639271453023,0.5506773591041565,0.5851244330406189,-0.024923568591475487,0.4717966318130493,0.589332103729248,-0.04793423414230347,0.41968417167663574,0.6228064298629761,-0.07537722587585449,0.5363563299179077,0.5233230590820312,-0.08253584057092667,0.41428160667419434,0.5239596366882324,-0.11554493010044098,0.34654316306114197,0.5296744108200073,-0.13565297424793243,0.2925427258014679,0.5303118824958801,-0.1498398333787918,0.545391321182251,0.5932523012161255,-0.09960705041885376,0.40783631801605225,0.591210126876831,-0.1325359046459198,0.3211391866207123,0.5925962924957275,-0.14801356196403503,0.2564545273780823,0.5939130187034607,-0.16293783485889435,0.5485417246818542,0.6756426692008972,-0.11022218316793442,0.41396021842956543,0.6817532777786255,-0.13561587035655975,0.43245476484298706,0.6964147686958313,-0.12211604416370392,0.4682867228984833,0.7014304399490356,-0.11132591962814331,0.5446820259094238,0.7545783519744873,-0.11975471675395966,0.4335237145423889,0.754004716873169,-0.13788314163684845,0.4385665953159332,0.7553525567054749,-0.12323795258998871,0.464115172624588,0.747008740901947,-0.11039949953556061,h
0.6259223818778992,0.7420608401298523,-1.0564637165089152e-07,0.5847097635269165,0.6349151730537415,0.0013844689819961786,0.5166177153587341,0.5760032534599304,-0.0262236800044775,0.4420833885669708,0.5816318988800049,-0.05380002409219742,0.3964124321937561,0.6181973218917847,-0.08539100736379623,0.5067937970161438,0.5112911462783813,-0.09144697338342667,0.38282957673072815,0.5100632905960083,-0.12929652631282806,0.3166157305240631,0.5176598429679871,-0.15312068164348602,0.2643294334411621,0.5197398066520691,-0.1696983128786087,0.5211043357849121,0.5831149220466614,-0.11166707426309586,0.3792473077774048,0.5784721970558167,-0.14836600422859192,0.2926514148712158,0.5778371095657349,-0.164936825633049,0.2286660522222519,0.5775048732757568,-0.1816280633211136,0.5240325331687927,0.6649343967437744,-0.12480457127094269,0.38706812262535095,0.6742083430290222,-0.1467723548412323,0.40821853280067444,0.6876330375671387,-0.12855041027069092,0.4464726746082306,0.6893396377563477,-0.11686617881059647,0.5174503326416016,0.7442715167999268,-0.1374490112066269,0.39974287152290344,0.744545042514801,-0.149552583694458,0.40895649790763855,0.7459667921066284,-0.12992756068706512,0.43871641159057617,0.7375766634941101,-0.1156705766916275,h
0.6512756943702698,0.7637255191802979,-1.5888414850451227e-07,0.6127269268035889,0.6570418477058411,0.00803713034838438,0.5419837832450867,0.599245548248291,-0.014795289374887943,0.4639779329299927,0.6063131093978882,-0.03883647173643112,0.416059672832489,0.6381245255470276,-0.0676121637225151,0.5331978797912598,0.5263816714286804,-0.08073537796735764,0.41025322675704956,0.5203371047973633,-0.11379991471767426,0.342166006565094,0.5261236429214478,-0.13435767590999603,0.28783202171325684,0.5263310670852661,-0.1495065540075302,0.5443289279937744,0.5969992876052856,-0.10374908149242401,0.4054546356201172,0.5882288217544556,-0.13453984260559082,0.3193373680114746,0.5830549597740173,-0.1487921178340912,0.2536223530769348,0.5803455114364624,-0.1647506207227707,0.5458938479423523,0.6810458898544312,-0.11957814544439316,0.4131300747394562,0.6824791431427002,-0.14029577374458313,0.43458816409111023,0.6976346373558044,-0.1246773973107338,0.4697367548942566,0.7038381695747375,-0.11525626480579376,0.5391876101493835,0.7629272937774658,-0.13394293189048767,0.42736107110977173,0.7599426507949829,-0.14790385961532593,0.429099977016449,0.7630475163459778,-0.13177147507667542,0.448584645986557,0.757326602935791,-0.12015442550182343,h
0.5337538719177246,0.7550759315490723,-1.2520351333478175e-07,0.4994129538536072,0.6196514368057251,0.05153362452983856,0.42609360814094543,0.5586175322532654,0.055348146706819534,0.3417588770389557,0.5592958331108093,0.051610179245471954,0.2841463088989258,0.5861104726791382,0.04380409047007561,0.39654961228370667,0.49451127648353577,-0.022536750882864,0.27181583642959595,0.4895334839820862,-0.030976668000221252,0.20312006771564484,0.49123454093933105,-0.036773424595594406,0.14583942294120789,0.4922405481338501,-0.04320210963487625,0.39193975925445557,0.5639592409133911,-0.05162004008889198,0.2449679970741272,0.554131805896759,-0.06069647893309593,0.1637014001607895,0.5518046617507935,-0.0629267767071724,0.1007184088230133,0.5540768504142761,-0.07056467980146408,0.3842858672142029,0.6440644860267639,-0.06903762370347977,0.2513773739337921,0.6348378658294678,-0.05525300279259682,0.279257208108902,0.6487467288970947,-0.019121592864394188,0.31334981322288513,0.6545445322990417,-0.0009706008131615818,0.3772446811199188,0.7223173379898071,-0.08304139226675034,0.27834779024124146,0.7067436575889587,-0.06535866111516953,0.29088783264160156,0.7105292081832886,-0.03289082273840904,0.31436264514923096,0.7057041525840759,-0.011555785313248634,h
0.6349879503250122,0.7610683441162109,-6.706497401864908e-08,0.5982466340065002,0.6570314168930054,0.011917226016521454,0.5218849182128906,0.6155886650085449,-0.006784174591302872,0.44282200932502747,0.6413792371749878,-0.028025953099131584,0.3924705982208252,0.6883588433265686,-0.0543193519115448,0.5090272426605225,0.5392944812774658,-0.0700363963842392,0.38328951597213745,0.5409227609634399,-0.0981479063630104,0.31802690029144287,0.5498232841491699,-0.11553570628166199,0.262159138917923,0.5521636009216309,-0.12953606247901917,0.5179380774497986,0.6054404973983765,-0.09489700943231583,0.37632790207862854,0.6076322793960571,-0.12172968685626984,0.2945036292076111,0.6129058599472046,-0.13375204801559448,0.22734856605529785,0.6159861087799072,-0.1478990912437439,0.5231505036354065,0.6898956298828125,-0.11269461363554001,0.39457619190216064,0.6953378915786743,-0.13404332101345062,0.4172957241535187,0.7078174948692322,-0.12000131607055664,0.44827935099601746,0.7118568420410156,-0.11111585050821304,0.5215675830841064,0.7739551067352295,-0.12854036688804626,0.42197462916374207,0.7724300026893616,-0.14773349463939667,0.4014263153076172,0.77193284034729,-0.13795070350170135,0.3927081525325775,0.7627362608909607,-0.1305980384349823,h
0.6637596487998962,0.7648119330406189,-4.5653649749510805e-08,0.6293882131576538,0.6659256219863892,0.00937817245721817,0.5571399927139282,0.6283770203590393,-0.015674017369747162,0.4767735004425049,0.6583511233329773,-0.042742595076560974,0.4257742166519165,0.7067286968231201,-0.07461854815483093,0.5477767586708069,0.5473451614379883,-0.08372862637042999,0.4241979122161865,0.5418993830680847,-0.11712104082107544,0.3600085377693176,0.5457655787467957,-0.1376921683549881,0.3053610324859619,0.5442864298820496,-0.15389053523540497,0.557173490524292,0.6131976842880249,-0.10878875851631165,0.41499435901641846,0.609210193157196,-0.1385100930929184,0.3357769846916199,0.60750812292099,-0.14907842874526978,0.2712997794151306,0.6043477058410645,-0.1628255695104599,0.5606773495674133,0.6969425678253174,-0.12672384083271027,0.4273640215396881,0.6944390535354614,-0.14685991406440735,0.45165932178497314,0.7101970911026001,-0.12678639590740204,0.48451706767082214,0.7170268893241882,-0.11508306115865707,0.5563557147979736,0.7792901396751404,-0.14340601861476898,0.45474058389663696,0.7733302712440491,-0.16269969940185547,0.4342849552631378,0.7683473229408264,-0.15123701095581055,0.4249665141105652,0.7532318830490112,-0.14298370480537415,h
