0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.4085920453071594,0.32076960802078247,2.8521139938675333e-07,0.35642188787460327,0.22278594970703125,0.014531145803630352,0.2730272710323334,0.18828913569450378,0.014581912197172642,0.201004758477211,0.2172357141971588,0.009257647208869457,0.15883786976337433,0.2685750126838684,0.0017358293989673257,0.23627164959907532,0.13739220798015594,-0.00030251630232669413,0.12792974710464478,0.15246915817260742,-0.010242081247270107,0.06568221747875214,0.16541539132595062,-0.017189260572195053,0.016893059015274048,0.17476312816143036,-0.021812142804265022,0.22412283718585968,0.1948985904455185,-0.01895635761320591,0.10952256619930267,0.20962345600128174,-0.02832077443599701,0.04082632064819336,0.21702328324317932,-0.03765945881605148,-0.009226739406585693,0.2190258651971817,-0.044520169496536255,0.22137364745140076,0.2671312987804413,-0.03506004810333252,0.15205124020576477,0.32760781049728394,-0.04281052574515343,0.18545827269554138,0.33832207322120667,-0.039006706327199936,0.21553991734981537,0.32677215337753296,-0.034169767051935196,0.22579112648963928,0.34693753719329834,-0.0503854900598526,0.18161489069461823,0.3844647705554962,-0.05248698219656944,0.21154263615608215,0.38946011662483215,-0.041153449565172195,0.23752914369106293,0.3758854866027832,-0.03098076395690441
0.41966933012008667,0.3327406048774719,3.102915400177153e-07,0.36722254753112793,0.22600054740905762,0.00830517802387476,0.2761209309101105,0.18549928069114685,0.008613567799329758,0.19923964142799377,0.21991564333438873,0.005176599603146315,0.15285265445709229,0.275829941034317,0.0008266631630249321,0.23869776725769043,0.13580158352851868,0.0014380569336935878,0.1303047090768814,0.15199926495552063,-0.006536946166306734,0.06889136135578156,0.1613812893629074,-0.011941634118556976,0.019016265869140625,0.16960719227790833,-0.015220800414681435,0.22369542717933655,0.19783776998519897,-0.011990945786237717,0.11266100406646729,0.2080289125442505,-0.018749216571450233,0.045088812708854675,0.2133713662624359,-0.025971772149205208,-0.007478669285774231,0.21749775111675262,-0.030640175566077232,0.2211114913225174,0.26900988817214966,-0.024106625467538834,0.15302173793315887,0.3338516652584076,-0.03349652513861656,0.1907884180545807,0.3417423665523529,-0.03348209336400032,0.2249341905117035,0.328876256942749,-0.029712889343500137,0.22622406482696533,0.3474752902984619,-0.03566284477710724,0.18318524956703186,0.3840535581111908,-0.03952128440141678,0.21519050002098083,0.3877774775028229,-0.03184454143047333,0.2430022954940796,0.37353041768074036,-0.02364329621195793
0.4270549714565277,0.3437483310699463,2.83260902733673e-07,0.37379348278045654,0.23463274538516998,0.014795619063079357,0.2825252115726471,0.19036462903022766,0.01801142655313015,0.20504635572433472,0.21758951246738434,0.016072530299425125,0.1601957082748413,0.2713969051837921,0.012993370182812214,0.24016617238521576,0.13860604166984558,0.008933477103710175,0.12994462251663208,0.15155136585235596,0.00432145781815052,0.06836171448230743,0.1608927845954895,0.0005548869376070797,0.01813530921936035,0.16877949237823486,-0.001956299180164933,0.22491703927516937,0.20007070899009705,-0.007118674460798502,0.11181649565696716,0.20869655907154083,-0.009901492856442928,0.04273234307765961,0.2142305076122284,-0.015859929844737053,-0.0104866623878479,0.21831807494163513,-0.02050621621310711,0.22255095839500427,0.2723461985588074,-0.021332530304789543,0.15225428342819214,0.333420991897583,-0.025066345930099487,0.1901666522026062,0.34240099787712097,-0.023164719343185425,0.22485259175300598,0.33015477657318115,-0.019733697175979614,0.22809134423732758,0.3519822359085083,-0.03482378274202347,0.18149389326572418,0.38440054655075073,-0.03401203081011772,0.21332965791225433,0.3888576626777649,-0.024485653266310692,0.24155673384666443,0.3755139708518982,-0.01589117757976055
0.4311312437057495,0.3501637578010559,2.4981599722195824e-07,0.37614232301712036,0.23792961239814758,0.013422466814517975,0.283439040184021,0.19483201205730438,0.016415877267718315,0.20447278022766113,0.23036906123161316,0.014253404922783375,0.16021153330802917,0.2884037494659424,0.011156238615512848,0.24052666127681732,0.13869567215442657,0.011556360870599747,0.12927812337875366,0.1525212526321411,0.006830751895904541,0.06742700934410095,0.1630944013595581,0.0022993076127022505,0.016801968216896057,0.17178983986377716,-0.0008346037939190865,0.22481606900691986,0.19989213347434998,-0.004095348529517651,0.10967843979597092,0.21106678247451782,-0.006877884268760681,0.039966583251953125,0.2178729623556137,-0.013856971636414528,-0.014312848448753357,0.22201713919639587,-0.019250905141234398,0.22221094369888306,0.2714678645133972,-0.01825735531747341,0.15214471518993378,0.3330487310886383,-0.022164644673466682,0.19121398031711578,0.34376397728919983,-0.021120352670550346,0.22555042803287506,0.3328494429588318,-0.018148208037018776,0.227036252617836,0.35095128417015076,-0.031943563371896744,0.18199191987514496,0.38433146476745605,-0.031047256663441658,0.2139938622713089,0.3905925750732422,-0.021872926503419876,0.24147704243659973,0.37934935092926025,-0.013563421554863453
0.4349201023578644,0.35026299953460693,2.659207325450552e-07,0.3768961429595947,0.23707275092601776,0.010573921725153923,0.2813415229320526,0.19337394833564758,0.010789880529046059,0.20155872404575348,0.2313505858182907,0.006133533548563719,0.15535292029380798,0.2901388108730316,0.0006356619414873421,0.2418757826089859,0.1370348036289215,0.00580362556502223,0.12926405668258667,0.14883415400981903,-0.0028649920132011175,0.0664634257555008,0.15930452942848206,-0.009530321694910526,0.0153941810131073,0.16917091608047485,-0.013629057444632053,0.22741205990314484,0.20040401816368103,-0.009931864216923714,0.11126676201820374,0.20952752232551575,-0.016560280695557594,0.04177086055278778,0.21486437320709229,-0.024964293465018272,-0.01248447597026825,0.21813645958900452,-0.03092181123793125,0.22587911784648895,0.2741067111492157,-0.024361861869692802,0.15405797958374023,0.3338456451892853,-0.03198491036891937,0.19381658732891083,0.34269991517066956,-0.03115892969071865,0.22889450192451477,0.330558180809021,-0.027613431215286255,0.23165686428546906,0.3544338643550873,-0.03844362124800682,0.18736858665943146,0.3854968249797821,-0.0398622490465641,0.21948236227035522,0.39021337032318115,-0.030832430347800255,0.24723884463310242,0.37761104106903076,-0.022242873907089233
0.44434404373168945,0.3589891195297241,2.5842496143013705e-07,0.3880460560321808,0.2438754439353943,0.01016760990023613,0.2901897728443146,0.19862502813339233,0.011872151866555214,0.20987701416015625,0.23434439301490784,0.008755682036280632,0.16326692700386047,0.29319319128990173,0.005074534099549055,0.2476225048303604,0.13722263276576996,0.010360773652791977,0.1344728320837021,0.14834898710250854,0.004411458969116211,0.07127243280410767,0.15703622996807098,-0.0013714081142097712,0.01977042853832245,0.16494224965572357,-0.005189552437514067,0.23150348663330078,0.20020738244056702,-0.004523682873696089,0.11401858925819397,0.2096174955368042,-0.008314465172588825,0.04182519018650055,0.21377964317798615,-0.016394412145018578,-0.014302238821983337,0.21708138287067413,-0.022461364045739174,0.22906193137168884,0.27356523275375366,-0.018354883417487144,0.1574043482542038,0.3331589102745056,-0.023933617398142815,0.19742834568023682,0.34211257100105286,-0.023851359263062477,0.23326019942760468,0.3319316804409027,-0.021010082215070724,0.2346321940422058,0.3541184961795807,-0.03201485425233841,0.18823987245559692,0.3827947974205017,-0.03215258568525314,0.22109194099903107,0.3893885016441345,-0.023003678768873215,0.25046664476394653,0.3798518180847168,-0.01440452691167593
0.4530004858970642,0.3628285825252533,2.0312585036208475e-07,0.3959735333919525,0.24471524357795715,0.01244258601218462,0.2957650423049927,0.1967444270849228,0.015359797514975071,0.21199969947338104,0.22776880860328674,0.013044017367064953,0.16330304741859436,0.282672643661499,0.010282383300364017,0.25414347648620605,0.13408297300338745,0.011734308674931526,0.14007818698883057,0.14478877186775208,0.006335091311484575,0.07700629532337189,0.15518778562545776,0.0015477680135518312,0.025250598788261414,0.16463300585746765,-0.0013099809875711799,0.23745155334472656,0.19787222146987915,-0.0033320579677820206,0.12051216512918472,0.20944571495056152,-0.006855918560177088,0.04735518991947174,0.21568940579891205,-0.01448175497353077,-0.00980447232723236,0.22174370288848877,-0.020088398829102516,0.23404760658740997,0.2721635103225708,-0.017086433246731758,0.16614681482315063,0.3348929286003113,-0.021583497524261475,0.2062837928533554,0.3443480432033539,-0.021930726245045662,0.24312418699264526,0.3357906937599182,-0.01949368789792061,0.23832464218139648,0.3524625599384308,-0.030555399134755135,0.19739998877048492,0.3836221992969513,-0.02934739738702774,0.2306550294160843,0.39142292737960815,-0.020998386666178703,0.26078706979751587,0.3825901746749878,-0.013048551045358181
0.45640599727630615,0.35938793420791626,1.8300568171980558e-07,0.3988683223724365,0.24192945659160614,0.020625296980142593,0.30442360043525696,0.19363337755203247,0.026437239721417427,0.22531621158123016,0.21890699863433838,0.024969272315502167,0.17879559099674225,0.27252697944641113,0.022257698699831963,0.2547892928123474,0.13332878053188324,0.01960465870797634,0.13965654373168945,0.14424146711826324,0.01797909289598465,0.07729621231555939,0.15595650672912598,0.015517372637987137,0.026109278202056885,0.16520345211029053,0.013953006826341152,0.2391321361064911,0.19624842703342438,0.0005255843279883265,0.12103429436683655,0.2106723189353943,0.001254089642316103,0.04994121193885803,0.21612393856048584,-0.003871054155752063,-0.004191979765892029,0.22137734293937683,-0.008313765749335289,0.23676830530166626,0.271496057510376,-0.016724690794944763,0.16964849829673767,0.33593785762786865,-0.017317766323685646,0.21129819750785828,0.3456648588180542,-0.017092419788241386,0.24851025640964508,0.33644548058509827,-0.01535545103251934,0.2417030930519104,0.35304707288742065,-0.03317248076200485,0.20136776566505432,0.38569650053977966,-0.030133230611681938,0.2356918752193451,0.3943352997303009,-0.021724769845604897,0.2661527097225189,0.3859550952911377,-0.014146058820188046
0.46837857365608215,0.3719226121902466,2.2818790057499427e-07,0.41342562437057495,0.25047987699508667,0.015683837234973907,0.3186728358268738,0.20123691856861115,0.019738469272851944,0.24242396652698517,0.22693586349487305,0.017454149201512337,0.1984475553035736,0.2823784053325653,0.01410466618835926,0.2673807740211487,0.13969233632087708,0.011684838682413101,0.15502965450286865,0.14559513330459595,0.005734661594033241,0.0903102457523346,0.15483155846595764,0.0009684491087682545,0.037755414843559265,0.16400545835494995,-0.0013635343639180064,0.24815896153450012,0.2037237584590912,-0.004831346217542887,0.13558799028396606,0.2082897573709488,-0.0077799297869205475,0.06453558802604675,0.20998132228851318,-0.014639060944318771,0.010431826114654541,0.21153989434242249,-0.018969068303704262,0.24356073141098022,0.2801414430141449,-0.019581159576773643,0.1864485740661621,0.3404986560344696,-0.023921851068735123,0.22546984255313873,0.35053157806396484,-0.026203954592347145,0.26227137446403503,0.34187090396881104,-0.024509716778993607,0.24753659963607788,0.36233383417129517,-0.03373723849654198,0.2188485711812973,0.39378154277801514,-0.03265855833888054,0.2528533637523651,0.40315401554107666,-0.025278570130467415,0.28419458866119385,0.3957839608192444,-0.017302557826042175
0.4791984558105469,0.37645798921585083,2.1737062638749194e-07,0.4246559739112854,0.25662344694137573,0.015466015785932541,0.3263881504535675,0.20336785912513733,0.022004393860697746,0.24633152782917023,0.2305203080177307,0.021886512637138367,0.20076175034046173,0.28594380617141724,0.021033991128206253,0.27385953068733215,0.14066539704799652,0.019888240844011307,0.15953658521175385,0.147933229804039,0.016642369329929352,0.09519626200199127,0.15632924437522888,0.013724921271204948,0.043297022581100464,0.16354553401470184,0.012395481579005718,0.25608208775520325,0.20195084810256958,0.0031049938406795263,0.14111581444740295,0.21267342567443848,0.0015377044910565019,0.06928259134292603,0.21590155363082886,-0.004766686353832483,0.013911172747612,0.21841108798980713,-0.008641433902084827,0.2525098919868469,0.2768838703632355,-0.012789650820195675,0.19139376282691956,0.34079256653785706,-0.018101781606674194,0.23159314692020416,0.3562190532684326,-0.02090536057949066,0.2681695520877838,0.35073918104171753,-0.018991859629750252,0.25588807463645935,0.36067110300064087,-0.028247900307178497,0.22520393133163452,0.39995330572128296,-0.029356127604842186,0.2587929666042328,0.4124959409236908,-0.02428143098950386,0.2885100245475769,0.40715116262435913,-0.01770535111427307
