kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16,kp_17,kp_18,kp_19,kp_20,kp_21,kp_22,kp_23,kp_24,kp_25,kp_26,kp_27,kp_28,kp_29,kp_30,kp_31,kp_32,kp_33,kp_34,kp_35,kp_36,kp_37,kp_38,kp_39,kp_40,kp_41,kp_42,kp_43,kp_44,kp_45,kp_46,kp_47,kp_48,kp_49,kp_50,kp_51,kp_52,kp_53,kp_54,kp_55,kp_56,kp_57,kp_58,kp_59,kp_60,kp_61,kp_62,label
0.33925465643405917,0.10048819929361344,1.127238022036181e-06,0.41922700107097627,0.16240775883197783,-0.009175103157758713,0.4690107762813568,0.260399666428566,-0.03504147678613663,0.4670939326286316,0.3625969707965851,-0.059791235253214836,0.44691661596298216,0.43640666007995604,-0.08660821616649628,0.5017795085906982,0.2491101488471031,-0.08664633557200432,0.5100452721118927,0.4052538812160492,-0.1295410707592964,0.5074075996875763,0.5015320658683777,-0.1548570305109024,0.5049324095249176,0.5794744431972504,-0.17080163210630417,0.4467162400484085,0.21985736191272737,-0.10522091537714004,0.4554325520992279,0.40081462264060974,-0.14749033898115158,0.45415082275867463,0.5186550855636597,-0.1669492706656456,0.4509416282176971,0.6085245132446289,-0.18038146197795868,0.3834823459386826,0.20701202303171157,-0.12084883078932762,0.3885466903448105,0.38587930202484133,-0.15596756637096404,0.3841723918914795,0.5043238878250123,-0.16893054395914078,0.3847016543149948,0.5880081295967102,-0.1763100653886795,0.32570462822914126,0.20911638140678407,-0.13585639446973802,0.3286163926124573,0.339055073261261,-0.15849944353103637,0.33409191071987154,0.4027057677507401,-0.16222941130399704,0.3427214711904526,0.44672997295856476,-0.16446514725685119,m
0.1949930027127266,0.2572124794125557,1.3145112006895943e-06,0.27476750910282133,0.30443717539310455,-0.02076705889776349,0.331733176112175,0.40053908824920653,-0.05299806892871857,0.3354909956455231,0.5072540938854218,-0.07943223491311073,0.32484101951122285,0.5822292566299438,-0.107740119099617,0.35259264409542085,0.3556805163621902,-0.11376996785402298,0.3553633689880371,0.5200840532779694,-0.16016894280910493,0.3488219201564789,0.6276467204093933,-0.18530238717794417,0.3396049588918686,0.7132792532444,-0.19962535202503204,0.28869732916355134,0.3406303882598877,-0.12448141649365425,0.2965754300355911,0.5299332022666932,-0.17018080353736878,0.2941474124789238,0.6579164624214172,-0.18623003661632537,0.2875308901071548,0.7540505290031433,-0.19716093838214874,0.22453657984733583,0.3441594272851944,-0.13162193223834037,0.23330102264881133,0.5295642495155335,-0.1668939359486103,0.23715489059686662,0.6512403428554535,-0.1759958952665329,0.23966858983039857,0.7371313571929932,-0.18066885322332382,0.1698944702744484,0.3623069316148758,-0.138589995354414,0.18806630820035936,0.500480803847313,-0.16005759835243225,0.2049992561340332,0.5740424513816833,-0.16263425201177598,0.2177860528230667,0.6261437118053437,-0.16426872909069062,m
0.21859019845724106,0.26569114327430726,1.181754498702503e-06,0.3053698718547821,0.31330954730510713,-0.012459814455360175,0.36375424861907957,0.40381608009338377,-0.04703706093132496,0.371489542722702,0.5092637538909912,-0.07934816032648087,0.3570930004119873,0.5912215232849121,-0.11448552384972573,0.40510494709014894,0.37704763412475584,-0.10958514362573624,0.4171404391527176,0.5461199820041657,-0.15995453149080277,0.4118724137544632,0.6462460875511169,-0.18950994461774825,0.4053951114416122,0.7243696510791778,-0.2081565484404564,0.3442340910434723,0.35565929412841796,-0.12906723693013192,0.36453717947006226,0.5532486855983734,-0.17657127529382705,0.36384871006011965,0.6736795783042908,-0.1958018958568573,0.3597102999687195,0.763046270608902,-0.21055101454257966,0.2786652952432632,0.3557664304971695,-0.1448748528957367,0.3023123174905777,0.5446572721004486,-0.18296072632074356,0.3054143965244293,0.662232083082199,-0.19384334832429886,0.3081964373588562,0.7445279717445373,-0.2015375539660454,0.22063098549842836,0.3719217598438263,-0.1599298298358917,0.23999471813440323,0.5032457172870636,-0.18195177763700485,0.25258814692497256,0.558425772190094,-0.1836944341659546,0.265887051820755,0.5933924853801728,-0.18648473024368287,m
0.35581355094909667,0.19064899533987045,7.972838886871614e-07,0.41575056314468384,0.2469589114189148,-0.014565805345773697,0.4812587171792984,0.32643344104290006,-0.031194671243429183,0.5345428705215454,0.37854830622673036,-0.0449082650244236,0.585491806268692,0.4063564032316208,-0.059894854202866554,0.48462518453598025,0.3334151476621628,-0.06235201433300972,0.48716308176517487,0.4671777069568634,-0.09143480286002159,0.4865506738424301,0.5461048603057861,-0.10547992661595344,0.48573553562164307,0.6073021292686462,-0.11345109045505523,0.4443677544593811,0.32136678099632265,-0.07171202525496483,0.44260394275188447,0.47715493440628054,-0.0963280163705349,0.4381796807050705,0.5698341250419616,-0.10577945038676262,0.4348268836736679,0.6381962954998016,-0.11291137710213661,0.39573249518871306,0.3093807458877563,-0.07976527065038681,0.3888076603412628,0.4628270536661148,-0.10478688031435013,0.380281001329422,0.5452602684497834,-0.11229866296052933,0.3782999813556671,0.6053460657596588,-0.11764388456940651,0.3453501522541046,0.3015446960926056,-0.08727026656270027,0.338676717877388,0.39756798148155215,-0.10714320242404937,0.33450365364551543,0.4130615949630737,-0.10837388709187508,0.3363173395395279,0.4150626718997955,-0.10902224108576775,m
0.30309785306453707,0.21348757147789002,1.011398239825212e-06,0.37450794875621796,0.2632883056998253,-0.01677163504064083,0.4459165304899216,0.34547166526317596,-0.039973406493663786,0.49650252759456637,0.40597838163375854,-0.05908400639891624,0.5415253341197968,0.4455643862485886,-0.08035933077335358,0.4540602445602417,0.3532500773668289,-0.08338007107377052,0.4479482740163803,0.5048492968082428,-0.12148315384984017,0.4405162811279297,0.5980930030345917,-0.1415278971195221,0.43334819972515104,0.6713398337364197,-0.15270572751760483,0.4038430541753769,0.34017117917537687,-0.09396678507328034,0.3976374387741089,0.5221854746341705,-0.12549991607666017,0.39055687487125396,0.6310926735401153,-0.1367725506424904,0.38552965223789215,0.7124821484088898,-0.14525388404726983,0.34558779299259185,0.3301372826099396,-0.1020932748913765,0.34290069341659546,0.5048618078231811,-0.13041116818785667,0.3381189852952957,0.602405059337616,-0.13510896861553193,0.3388007700443268,0.6721341013908386,-0.13825948536396027,0.2889296904206276,0.3249449789524078,-0.109658894687891,0.28980853855609895,0.44038123786449435,-0.13007277697324754,0.2917482957243919,0.4771820157766342,-0.1284182995557785,0.29632261395454407,0.49523673951625824,-0.12676449716091157,m
0.22890473753213883,0.2142506644129753,1.280996411878732e-06,0.3347647815942764,0.275332435965538,-0.01451180800795555,0.4190575748682022,0.3516478925943375,-0.04567698463797569,0.4709898680448532,0.42828467190265657,-0.0746802344918251,0.490483757853508,0.51502845287323,-0.10612198114395141,0.4485879302024841,0.3460516333580017,-0.10424258634448051,0.44737923741340635,0.5363417506217957,-0.15973372161388397,0.4366953343153,0.6540955305099487,-0.1918037548661232,0.42628349363803864,0.7490141093730927,-0.21152308136224746,0.3861832618713379,0.3114993631839752,-0.1234462782740593,0.37465610504150393,0.5456571102142334,-0.17524532377719879,0.3603351294994354,0.6884384036064148,-0.1927823007106781,0.3526039898395538,0.793598085641861,-0.206156025826931,0.3116316109895706,0.2953129231929779,-0.13994557410478592,0.30600039958953856,0.5132697999477387,-0.18508277982473373,0.29634995460510255,0.6452612280845642,-0.19126495122909545,0.2941731095314026,0.7359268486499786,-0.19397181570529937,0.2421526461839676,0.29227645993232726,-0.15608879327774047,0.2450043171644211,0.43173743784427643,-0.18562852889299392,0.24977903217077255,0.49317917227745056,-0.18608366549015046,0.2577820777893066,0.5299660384654998,-0.18562188148498535,m
0.24456185847520828,0.08644901812076569,1.2066363865415042e-06,0.3272386580705643,0.13916245251893997,-0.01837805099785328,0.3758628249168396,0.24525679796934127,-0.04871987141668797,0.36569919884204866,0.35406455099582673,-0.07429988756775856,0.34343783259391786,0.42853584289550783,-0.1018623486161232,0.40382422506809235,0.2325670376420021,-0.10645450055599212,0.408406001329422,0.40499158203601837,-0.15004354119300842,0.4055073529481888,0.510587728023529,-0.17440718710422515,0.40229505598545073,0.5941044807434082,-0.18903299868106843,0.34155231416225434,0.217189984023571,-0.11891601458191872,0.3519176125526428,0.407103443145752,-0.16435381919145584,0.3515410184860229,0.537807410955429,-0.1853339910507202,0.3490436106920242,0.6357371509075165,-0.19970305114984513,0.27519146502017977,0.21597796231508254,-0.12719477489590644,0.28021445870399475,0.4062343180179596,-0.16505223214626313,0.2797175794839859,0.530240511894226,-0.18096500188112258,0.2832527607679367,0.6175095915794373,-0.19020877480506898,0.2173735097050667,0.22733231037855148,-0.13445716723799706,0.22618418037891388,0.3703454673290253,-0.15836894512176514,0.23908548057079315,0.4221241921186447,-0.16206938922405242,0.25321333557367326,0.4509935200214386,-0.16442701369524002,m
0.25321294367313385,0.09121869802474976,1.1481376645861018e-06,0.33293724358081817,0.14030783474445344,-0.015545454807579517,0.3780486822128296,0.24472991973161698,-0.04399018622934818,0.3631628304719925,0.3502218216657639,-0.0683881938457489,0.3375810384750366,0.42027602791786195,-0.09498426988720894,0.40828961730003355,0.23385534882545472,-0.0980438843369484,0.4135174095630646,0.3965527594089508,-0.13884199038147926,0.4124554455280304,0.4978762149810791,-0.16243096962571144,0.41124491691589354,0.5776147544384003,-0.1769767813384533,0.3488414376974106,0.21900288611650467,-0.11053665578365326,0.3592305541038513,0.3997692435979843,-0.15199292972683906,0.3591035336256027,0.5238421082496643,-0.17195347547531128,0.3573255091905594,0.6179332733154297,-0.18623420149087905,0.2847461998462677,0.2177373379468918,-0.11895596534013748,0.29143222272396085,0.3994714468717575,-0.15314539149403572,0.29210004210472107,0.514811423420906,-0.16720457822084428,0.2957499444484711,0.5960471570491791,-0.17563945129513742,0.22810469716787338,0.22878194004297256,-0.12633802592754365,0.23796595335006715,0.3646728485822678,-0.1473041981458664,0.25048375129699707,0.4129548579454422,-0.1496630758047104,0.26371783912181856,0.440997377038002,-0.15139877200126647,m
0.2513092949986458,0.07922769635915757,1.1695986813720084e-06,0.3364543795585632,0.1397857829928398,-0.013350746873766185,0.37726893424987795,0.25218851268291476,-0.042918837070465087,0.34947629570961,0.36368916034698484,-0.06937451213598252,0.31543048918247224,0.4313384175300598,-0.09837178140878677,0.42095949947834016,0.2364194691181183,-0.09888546839356423,0.4202343851327896,0.410260945558548,-0.13939839005470275,0.4173417747020721,0.5112244784832001,-0.16302460730075835,0.4161772847175598,0.5914622902870178,-0.17876127362251282,0.3555568605661392,0.21203868240118026,-0.11466834172606469,0.3648835331201553,0.4044565618038177,-0.15791912376880646,0.3618999272584915,0.5330368340015411,-0.17989161908626555,0.35906803607940674,0.6299163162708282,-0.19674591571092606,0.2873039245605469,0.20549969971179963,-0.12639944404363632,0.29362364411354064,0.401557257771492,-0.16377368420362473,0.290662881731987,0.5269336342811585,-0.18272438794374465,0.29421804249286654,0.612423175573349,-0.1951149195432663,0.22871385514736176,0.21705058366060256,-0.13670274764299392,0.23957756608724595,0.3621662944555283,-0.15872519761323928,0.2506711110472679,0.40080673098564146,-0.1632256031036377,0.2653663128614426,0.4163509964942932,-0.16790131628513336,m
0.3834670454263687,0.18434302657842636,1.2066225508533534e-06,0.4766881108283997,0.24716487228870393,-0.0061183038633316755,0.540375816822052,0.35045812129974363,-0.0323110306635499,0.5534892201423645,0.46278696060180663,-0.058975177258253096,0.5418075919151306,0.5535396218299866,-0.08884087204933167,0.5884947896003723,0.35847983360290525,-0.08249623030424118,0.6023217737674713,0.5461725533008576,-0.12881779819726943,0.6038040399551392,0.6530377447605134,-0.1563026189804077,0.605770754814148,0.7363111078739166,-0.17351634055376053,0.5342400252819062,0.33710372149944307,-0.10649770051240921,0.5528288722038269,0.5517790973186493,-0.14930571019649505,0.5566518902778625,0.6791882216930389,-0.1696549639105797,0.5595088124275207,0.7738943755626678,-0.18388040363788605,0.4673902988433838,0.32727218270301817,-0.1277188777923584,0.49045331180095675,0.5265604436397553,-0.16386505961418152,0.4943867355585098,0.6517437815666198,-0.1759344145655632,0.5037236303091049,0.741867184638977,-0.18362367451190947,0.40182033479213713,0.3276133477687836,-0.14803195148706436,0.4169908404350281,0.4679562419652939,-0.17173028737306595,0.4239795744419098,0.5369831204414368,-0.17259975671768188,0.43318271934986113,0.5840578079223633,-0.17282555401325225,m
